shape,family,problem,method,label,competitor_class,n,mode,time_big_o,storage_big_o,shared_circle_solve_ms,shape_pullback_ms,shape_repay_ms,standalone_shape_pde_ms,batched_problem_shape_ms,full_suite_amortized_ms,timing_scope,relative_l2_vs_generated_q,relative_l2_vs_production_q,relative_l2_vs_continuum,dense_matrix_stored
five_point_star_smooth,smoothed_star_polygon,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.10295899119228125,0.1157920341938734,0.7160010281950235,0.23946977550319087,0.15710258254936588,circle_solve_shared_across_shapes,1.5497814836766713e-15,1.5497814836766713e-15,1.5497814836766713e-15,False
five_point_star_smooth,smoothed_star_polygon,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.10295899119228125,0.11262495536357164,0.699833850376308,0.23576102588170517,0.15339383292788017,circle_solve_shared_across_shapes,0.02734374999999994,0.02734374999999994,0.02734374999999994,False
five_point_star_smooth,smoothed_star_polygon,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.10295899119228125,0.11891697067767382,0.7165010320022702,0.24248533979213488,0.16011814683830988,circle_solve_shared_across_shapes,0.03307424681857594,0.03307424681857594,0.03307424681857594,False
five_point_star_smooth,smoothed_star_polygon,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.10295899119228125,0.11866702698171139,0.7237929385155439,0.2425496398548906,0.1601824469010656,circle_solve_shared_across_shapes,0.026737967914438214,0.026737967914438214,0.026737967914438214,False
five_point_star_smooth,smoothed_star_polygon,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.10295899119228125,0.11487503070384264,0.7192509947344661,0.23872639576438814,0.15635920281056315,circle_solve_shared_across_shapes,0.08090901492009249,0.08090901492009249,0.08090901492009249,False
five_point_star_smooth,smoothed_star_polygon,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.10295899119228125,0.11641602031886578,0.722500029951334,0.24033855394615483,0.15797136099232983,circle_solve_shared_across_shapes,0.04839429991045432,0.04839429991045432,0.04839429991045432,False
five_point_star_smooth,smoothed_star_polygon,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.10295899119228125,0.11345802340656519,19.372751004993916,1.0145975975319743,0.9322304045781493,circle_solve_shared_across_shapes,2.576763820083243e-13,2.576763820083243e-13,2.576763820083243e-13,False
five_point_star_smooth,smoothed_star_polygon,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.10295899119228125,0.11662498582154512,19.5827919524163,1.0263843093222627,0.9440171163684378,circle_solve_shared_across_shapes,3.837904226831765e-14,3.837904226831765e-14,3.837904226831765e-14,False
five_point_star_smooth,smoothed_star_polygon,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.10295899119228125,0.1098330831155181,19.83137510251254,1.0302330338163301,0.9478658408625051,circle_solve_shared_across_shapes,3.9083477933209325e-14,3.9083477933209325e-14,3.9083477933209325e-14,False
five_point_star_smooth,smoothed_star_polygon,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.10295899119228125,0.11200003791600466,19.25404299981892,1.0082541945545622,0.9258870016007373,circle_solve_shared_across_shapes,5.2405458456450765e-14,5.2405458456450765e-14,5.2405458456450765e-14,False
five_point_star_smooth,smoothed_star_polygon,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.10295899119228125,0.11037499643862247,19.638417987152934,1.0227124876109883,0.9403452946571633,circle_solve_shared_across_shapes,5.370239385154041e-14,5.370239385154041e-14,5.370239385154041e-14,False
five_point_star_smooth,smoothed_star_polygon,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.10295899119228125,0.1128750154748559,0.7422500057145953,0.2377680066274479,0.1554008136736229,circle_solve_shared_across_shapes,0.001229431689735167,0.001229431689735167,0.001229431689735167,False
five_point_star_smooth,smoothed_star_polygon,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.10295899119228125,0.11512497439980507,0.7510420400649309,0.24029055202845484,0.15792335907462984,circle_solve_shared_across_shapes,0.0014640944520836242,0.0014640944520836242,0.0014640944520836242,False
five_point_star_smooth,smoothed_star_polygon,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.10295899119228125,0.11416699271649122,0.7261260179802775,0.23833431866175186,0.15596712570792687,circle_solve_shared_across_shapes,0.0011722599078231328,0.0011722599078231328,0.0011722599078231328,False
five_point_star_smooth,smoothed_star_polygon,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.10295899119228125,0.11879100929945707,0.7594999624416232,0.24415624890631685,0.16178905595249188,circle_solve_shared_across_shapes,0.0034217569276266623,0.0034217569276266623,0.0034217569276266623,False
five_point_star_smooth,smoothed_star_polygon,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.10295899119228125,0.12333295308053493,0.7479588966816664,0.2480280672898516,0.1656608743360266,circle_solve_shared_across_shapes,0.0021437841233494397,0.0021437841233494397,0.0021437841233494397,False
seven_point_star_smooth,smoothed_star_polygon,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.10791700333356857,0.11508306488394737,0.722167082130909,0.24379869379724065,0.15746509113038581,circle_solve_shared_across_shapes,9.204924371477815e-15,9.204924371477815e-15,9.204924371477815e-15,False
seven_point_star_smooth,smoothed_star_polygon,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.10791700333356857,0.11687504593282938,0.7330420194193721,0.2459691313561052,0.15963552868925035,circle_solve_shared_across_shapes,8.497975129135118e-16,8.497975129135118e-16,8.497975129135118e-16,False
seven_point_star_smooth,smoothed_star_polygon,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.10791700333356857,0.11462497059255838,0.7131670136004686,0.24298468391255787,0.15665108124570298,circle_solve_shared_across_shapes,9.44504564321372e-16,9.44504564321372e-16,9.44504564321372e-16,False
seven_point_star_smooth,smoothed_star_polygon,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.10791700333356857,0.11437502689659595,0.7289580535143614,0.24340311453367272,0.1570695118668179,circle_solve_shared_across_shapes,1.2352434815418356e-15,1.2352434815418356e-15,1.2352434815418356e-15,False
seven_point_star_smooth,smoothed_star_polygon,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.10791700333356857,0.12037495616823435,0.7255419623106718,0.24901070961883912,0.16267710695198428,circle_solve_shared_across_shapes,1.121394730498144e-15,1.121394730498144e-15,1.121394730498144e-15,False
seven_point_star_smooth,smoothed_star_polygon,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.10791700333356857,0.11537503451108932,0.707541941665113,0.2434691171705102,0.15713551450365532,circle_solve_shared_across_shapes,0.027343750000000035,0.027343750000000035,0.027343750000000035,False
seven_point_star_smooth,smoothed_star_polygon,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.10791700333356857,0.11691695544868708,0.7194590289145708,0.24544333670443544,0.1591097340375806,circle_solve_shared_across_shapes,0.033074246818576084,0.033074246818576084,0.033074246818576084,False
seven_point_star_smooth,smoothed_star_polygon,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.10791700333356857,0.11516700033098459,0.7252509240061045,0.24400762534545115,0.15767402267859626,circle_solve_shared_across_shapes,0.026737967914438204,0.026737967914438204,0.026737967914438204,False
seven_point_star_smooth,smoothed_star_polygon,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.10791700333356857,0.11870893649756908,0.7280429126694798,0.24751831369940192,0.16118471103254706,circle_solve_shared_across_shapes,0.08090901492009166,0.08090901492009166,0.08090901492009166,False
seven_point_star_smooth,smoothed_star_polygon,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.10791700333356857,0.11745898518711329,0.7285010069608688,0.24633953095568964,0.1600059282888348,circle_solve_shared_across_shapes,0.04839429991045441,0.04839429991045441,0.04839429991045441,False
seven_point_star_smooth,smoothed_star_polygon,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.10791700333356857,0.1125409035012126,19.37679189722985,1.018638489767909,0.9323048871010542,circle_solve_shared_across_shapes,2.0635616183666638e-13,2.0635616183666638e-13,2.0635616183666638e-13,False
seven_point_star_smooth,smoothed_star_polygon,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.10791700333356857,0.11270795948803425,19.583832938224077,1.027425295130039,0.9410916924631844,circle_solve_shared_across_shapes,3.225017404538282e-14,3.225017404538282e-14,3.225017404538282e-14,False
seven_point_star_smooth,smoothed_star_polygon,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.10791700333356857,0.11308304965496063,19.83958308119327,1.03844101249706,0.9521074098302051,circle_solve_shared_across_shapes,3.337798336802388e-14,3.337798336802388e-14,3.337798336802388e-14,False
seven_point_star_smooth,smoothed_star_polygon,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.10791700333356857,0.11141702998429537,19.2584180040285,1.0126291987641403,0.9262955960972855,circle_solve_shared_across_shapes,4.227229758357528e-14,4.227229758357528e-14,4.227229758357528e-14,False
seven_point_star_smooth,smoothed_star_polygon,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.10791700333356857,0.11245894711464643,19.645459949970245,1.0297544504282996,0.9434208477614447,circle_solve_shared_across_shapes,4.3752395510716414e-14,4.3752395510716414e-14,4.3752395510716414e-14,False
seven_point_star_smooth,smoothed_star_polygon,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.10791700333356857,0.11599995195865631,0.7503329543396831,0.24585095525253564,0.15951735258568078,circle_solve_shared_across_shapes,0.001229431689735343,0.001229431689735343,0.001229431689735343,False
seven_point_star_smooth,smoothed_star_polygon,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.10791700333356857,0.11866702698171139,0.7595421047881246,0.24879061675164849,0.16245701408479363,circle_solve_shared_across_shapes,0.0014640944520837428,0.0014640944520837428,0.0014640944520837428,False
seven_point_star_smooth,smoothed_star_polygon,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.10791700333356857,0.11779193300753832,0.734708970412612,0.24691727109408626,0.16058366842723143,circle_solve_shared_across_shapes,0.0011722599078231337,0.0011722599078231337,0.0011722599078231337,False
seven_point_star_smooth,smoothed_star_polygon,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.10791700333356857,0.11550006456673145,0.7611670298501849,0.24582331631487855,0.15948971364802372,circle_solve_shared_across_shapes,0.0034217569276258006,0.0034217569276258006,0.0034217569276258006,False
seven_point_star_smooth,smoothed_star_polygon,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.10791700333356857,0.11470797471702099,0.7442919304594398,0.244361101067625,0.15802749840077013,circle_solve_shared_across_shapes,0.002143784123349527,0.002143784123349527,0.002143784123349527,False
stealth_double_concave_planform,double_concave_polygon_surrogate,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.14495907817035913,0.1099579967558384,0.7540840888395905,0.2757157005059222,0.15974843796963495,circle_solve_shared_across_shapes,1.6820238624650902e-14,1.6820238624650902e-14,1.6820238624650902e-14,False
stealth_double_concave_planform,double_concave_polygon_surrogate,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.14495907817035913,0.11650007218122482,0.7697091205045581,0.2826362324412912,0.1666689699050039,circle_solve_shared_across_shapes,1.3644185447640664e-15,1.3644185447640664e-15,1.3644185447640664e-15,False
stealth_double_concave_planform,double_concave_polygon_surrogate,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.14495907817035913,0.10875007137656212,0.7443341892212629,0.2741518595333522,0.15818459699706483,circle_solve_shared_across_shapes,1.3648584542137977e-15,1.3648584542137977e-15,1.3648584542137977e-15,False
stealth_double_concave_planform,double_concave_polygon_surrogate,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.14495907817035913,0.11108408216387033,0.7627091836184263,0.27715424463773763,0.16118698210145038,circle_solve_shared_across_shapes,2.4716965110589532e-15,2.4716965110589532e-15,2.4716965110589532e-15,False
stealth_double_concave_planform,double_concave_polygon_surrogate,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.14495907817035913,0.11658400762826204,0.7587930886074901,0.28226183591565734,0.1662945733793701,circle_solve_shared_across_shapes,1.71180088312816e-15,1.71180088312816e-15,1.71180088312816e-15,False
stealth_double_concave_planform,double_concave_polygon_surrogate,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.14495907817035913,0.11074997019022703,0.7399589521810412,0.2758861276864385,0.15991886515015113,circle_solve_shared_across_shapes,0.027343750000000035,0.027343750000000035,0.027343750000000035,False
stealth_double_concave_planform,double_concave_polygon_surrogate,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.14495907817035913,0.1111660385504365,0.7507501868531108,0.2767344946429754,0.16076723210668814,circle_solve_shared_across_shapes,0.03307424681857614,0.03307424681857614,0.03307424681857614,False
stealth_double_concave_planform,double_concave_polygon_surrogate,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.14495907817035913,0.11216709390282631,0.7592930924147367,0.27804979375408345,0.1620825312177961,circle_solve_shared_across_shapes,0.026737967914438547,0.026737967914438547,0.026737967914438547,False
stealth_double_concave_planform,double_concave_polygon_surrogate,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.14495907817035913,0.11300004553049803,0.7593760965391994,0.2788514975691214,0.1628842350328341,circle_solve_shared_across_shapes,0.08090901492009273,0.08090901492009273,0.08090901492009273,False
stealth_double_concave_planform,double_concave_polygon_surrogate,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.14495907817035913,0.11341611389070749,0.7615002105012536,0.2793387344960744,0.16337147195978713,circle_solve_shared_across_shapes,0.04839429991045457,0.04839429991045457,0.04839429991045457,False
stealth_double_concave_planform,double_concave_polygon_surrogate,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.14495907817035913,0.11116708628833294,19.41246015485376,1.05430674739182,0.9383394848555326,circle_solve_shared_across_shapes,2.728526539327382e-13,2.728526539327382e-13,2.728526539327382e-13,False
stealth_double_concave_planform,double_concave_polygon_surrogate,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.14495907817035913,0.10845810174942017,19.616625155322254,1.0602175122282156,0.9442502496919284,circle_solve_shared_across_shapes,3.566617492986672e-14,3.566617492986672e-14,3.566617492986672e-14,False
stealth_double_concave_planform,double_concave_polygon_surrogate,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.14495907817035913,0.11020805686712265,19.87375016324222,1.0726080945460126,0.9566408320097253,circle_solve_shared_across_shapes,3.6583152040800095e-14,3.6583152040800095e-14,3.6583152040800095e-14,False
stealth_double_concave_planform,double_concave_polygon_surrogate,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.14495907817035913,0.11058303061872721,19.29462607949972,1.0488372742353627,0.9328700116990755,circle_solve_shared_across_shapes,5.209404966042651e-14,5.209404966042651e-14,5.209404966042651e-14,False
stealth_double_concave_planform,double_concave_polygon_surrogate,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.14495907817035913,0.11133297812193632,19.681376055814326,1.06567055627238,0.9497032937360927,circle_solve_shared_across_shapes,5.217654099010071e-14,5.217654099010071e-14,5.217654099010071e-14,False
stealth_double_concave_planform,double_concave_polygon_surrogate,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.14495907817035913,0.11137488763779402,0.7827499648556113,0.2782679657684639,0.1623007032321766,circle_solve_shared_across_shapes,0.0012294316897352717,0.0012294316897352717,0.0012294316897352717,False
stealth_double_concave_planform,double_concave_polygon_surrogate,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.14495907817035913,0.11324998922646046,0.7911671418696642,0.2804156538331881,0.1644483912969008,circle_solve_shared_across_shapes,0.0014640944520838343,0.0014640944520838343,0.0014640944520838343,False
stealth_double_concave_planform,double_concave_polygon_surrogate,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.14495907817035913,0.11074997019022703,0.7647090824320912,0.2769173831135655,0.16095012057727826,circle_solve_shared_across_shapes,0.0011722599078234576,0.0011722599078234576,0.0011722599078234576,False
stealth_double_concave_planform,double_concave_polygon_surrogate,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.14495907817035913,0.11100003030151129,0.7937090704217553,0.2783653568864489,0.16239809435016167,circle_solve_shared_across_shapes,0.0034217569276268163,0.0034217569276268163,0.0034217569276268163,False
stealth_double_concave_planform,double_concave_polygon_surrogate,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.14495907817035913,0.11216697748750448,0.7787930080667138,0.27886217867489904,0.16289491613861173,circle_solve_shared_across_shapes,0.0021437841233497143,0.0021437841233497143,0.0021437841233497143,False
kite_aircraft_planform,aircraft_polygon_surrogate,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.12524996418505907,0.11200003791600466,0.7364170160144567,0.2580486276807884,0.1578486563327412,circle_solve_shared_across_shapes,1.4136795435703478e-14,1.4136795435703478e-14,1.4136795435703478e-14,False
kite_aircraft_planform,aircraft_polygon_surrogate,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.12524996418505907,0.11491705663502216,0.7484169909730554,0.2613441029097885,0.16114413156174123,circle_solve_shared_across_shapes,1.2593831645859056e-15,1.2593831645859056e-15,1.2593831645859056e-15,False
kite_aircraft_planform,aircraft_polygon_surrogate,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.12524996418505907,0.111832981929183,0.7277079857885838,0.257525656100673,0.1573256847526257,circle_solve_shared_across_shapes,1.2710780889033888e-15,1.2710780889033888e-15,1.2710780889033888e-15,False
kite_aircraft_planform,aircraft_polygon_surrogate,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.12524996418505907,0.1118748914450407,0.7437908789142966,0.25823593993360794,0.15803596858556074,circle_solve_shared_across_shapes,1.99075210233344e-15,1.99075210233344e-15,1.99075210233344e-15,False
kite_aircraft_planform,aircraft_polygon_surrogate,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.12524996418505907,0.11729099787771702,0.739790964871645,0.26325971217981226,0.16305974083176505,circle_solve_shared_across_shapes,1.5594535458289623e-15,1.5594535458289623e-15,1.5594535458289623e-15,False
kite_aircraft_planform,aircraft_polygon_surrogate,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.12524996418505907,0.11183402966707945,0.7213338976725936,0.25726107317799085,0.15706110182994354,circle_solve_shared_across_shapes,0.02734374999999976,0.02734374999999976,0.02734374999999976,False
kite_aircraft_planform,aircraft_polygon_surrogate,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.12524996418505907,0.11245801579207182,0.732333050109446,0.25831735789931065,0.15811738655126345,circle_solve_shared_across_shapes,0.033074246818576,0.033074246818576,0.033074246818576,False
kite_aircraft_planform,aircraft_polygon_surrogate,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.12524996418505907,0.11316593736410141,0.7405828218907118,0.2593395232300585,0.15913955188201118,circle_solve_shared_across_shapes,0.026737967914438335,0.026737967914438335,0.026737967914438335,False
kite_aircraft_planform,aircraft_polygon_surrogate,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.12524996418505907,0.11499994434416294,0.7416668813675642,0.26114228239748627,0.160942311049439,circle_solve_shared_across_shapes,0.08090901492009099,0.08090901492009099,0.08090901492009099,False
kite_aircraft_planform,aircraft_polygon_surrogate,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.12524996418505907,0.1133340410888195,0.7417090237140656,0.25954754770888633,0.15934757636083913,circle_solve_shared_across_shapes,0.04839429991045436,0.04839429991045436,0.04839429991045436,False
kite_aircraft_planform,aircraft_polygon_surrogate,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.12524996418505907,0.11204194743186235,19.39362590201199,1.0354724945500493,0.935272523202002,circle_solve_shared_across_shapes,2.533514198634489e-13,2.533514198634489e-13,2.533514198634489e-13,False
kite_aircraft_planform,aircraft_polygon_surrogate,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.12524996418505907,0.11091597843915224,19.599373918026686,1.0429662749326476,0.9427663035846005,circle_solve_shared_across_shapes,4.775116207451671e-14,4.775116207451671e-14,4.775116207451671e-14,False
kite_aircraft_planform,aircraft_polygon_surrogate,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.12524996418505907,0.11037499643862247,19.85420798882842,1.0530659201322123,0.9528659487841651,circle_solve_shared_across_shapes,4.920210289564177e-14,4.920210289564177e-14,4.920210289564177e-14,False
kite_aircraft_planform,aircraft_polygon_surrogate,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.12524996418505907,0.11091702617704868,19.275250961072743,1.029462155808384,0.9292621844603369,circle_solve_shared_across_shapes,6.605557018602272e-14,6.605557018602272e-14,6.605557018602272e-14,False
kite_aircraft_planform,aircraft_polygon_surrogate,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.12524996418505907,0.11100003030151129,19.6613339940086,1.045628494466655,0.9454285231186077,circle_solve_shared_across_shapes,6.403847076026285e-14,6.403847076026285e-14,6.403847076026285e-14,False
kite_aircraft_planform,aircraft_polygon_surrogate,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.12524996418505907,0.11320901103317738,0.7648749742656946,0.2603929751785472,0.16019300383049995,circle_solve_shared_across_shapes,0.0012294316897350057,0.0012294316897350057,0.0012294316897350057,False
kite_aircraft_planform,aircraft_polygon_surrogate,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.12524996418505907,0.11233298573642969,0.7705410243943334,0.2597895363578573,0.15958956500981003,circle_solve_shared_across_shapes,0.001464094452083663,0.001464094452083663,0.001464094452083663,False
